gene,description.x,F2.28_concat,F2.73,F2.127,Elite_2020.x,PI127826_2020.x,log2ratio_P28,log2ratio_P73,log2ratio_P127,pval_P28,pval_P73,pval_P127
Solyc04g039670.2.1,ATP-citrate lyase A-2 (D7KWP3_ARALY),6530.5704918831,1950.18420965563,686.112563773519,70.6849911386891,3479.58913636096,6.52966130310534,4.78606268000779,3.27896946591751,6.29413243429208e-06,0.00466288716957276,0.0400671369528474
Solyc04g025560.2.1,ADP-ribosylation factor (D7KLG4_ARALY),1880.37618853599,325.030701609271,378.781115806493,23.5616637128964,1635.11538243314,6.31843609356707,3.78606268000779,4.00685108877245,1.19306446872008e-05,0.0184011246878004,0.0172491121771783
Solyc04g045310.2.1,Extracellular ligand-gated ion channel (D7LAY2_ARALY),626.176957778751,705.980663710459,1472.05891000766,4.28393885689025,617.474690610894,7.1914887213931,7.36454697028885,8.42468180294297,7.48838806972576e-07,4.42997390135118e-05,7.61805622285274e-06
Solyc04g049080.2.1,Senescence-associated protein-like (Q9LH57_ARATH),71.9672927898957,17.4747689037242,70.4709052663243,2.14196942844512,129.855192446068,5.07033159490081,3.02826358242442,5.04001795270765,0.000353005903259849,0.044563993751189,0.00425317604119424
Solyc04g050730.2.1,GDSL esterase/lipase At5g33370 (GDL79_ARATH),728.284398831081,969.849674156695,450.230783645961,47.1233274257927,572.422889150014,3.94998862230906,4.36324783013723,3.25615138357242,0.00420751363944965,0.00857616827715007,0.04106247877756
Solyc04g053130.2.1,LHC-related protein (D8SUY7_SELML),1915.43717733107,232.414426419532,407.165230427652,27365.8014178149,3143.0256783885,-3.83662849301479,-6.87953067437299,-6.0706159280048,0.00474886482118167,0.000373094195527746,0.00169810130939828
Solyc04g054500.2.1,Metal ion binding protein (B6U811_MAIZE),1805.3333704132,581.909804494017,602.91774505633,17392.7917589744,5819.63270635847,-3.26815234875772,-4.90155015746422,-4.8503845201123,0.0134875101677754,0.0091511401045099,0.0102058571989884
Solyc04g056450.2.1,Cyclopropane-fatty-acyl-phospholipid synthase (C7LRK7_DESBD),1689.07851282952,1.74747689037242,1.95752514628679,295.591781125427,622.774902547468,2.51455832868634,-7.40218896924111,-7.23843150551283,0.0473522497247289,0.000136540507075935,0.000220815749538695
Solyc04g071330.2.1,Armadillo repeat-containing protein 7 (ARMC7_MOUSE),214.671668236527,85.6263676282488,74.3859555588979,1186.6510633586,360.414411687046,-2.46669206452213,-3.79269683439692,-3.99572170134027,0.047093241673211,0.0365827612027688,0.0293155983028473
Solyc04g071960.2.1,2,3300.65378726992,1004.79921196414,949.399695949092,38.5554497120122,1902.77608523014,6.41967321313561,4.70382863192648,4.62200888689752,8.80232913039884e-06,0.00526717572825395,0.0077160752741686
Solyc04g074390.2.1,UDP-glucuronosyltransferase (Q5UB81_ARATH),22.7588874634713,8.73738445186212,12.7239134508641,252.752392556525,39.7515895243065,-3.47322280841549,-4.85437946693742,-4.31211037995541,0.00939731498873312,0.00976394310233354,0.020216604876545
Solyc04g077260.2.1,blind-like3 (manually curated),47.3630901266835,1.74747689037242,36.2142152063056,535.492357111281,145.75582825579,-3.49903086864978,-8.25944879712503,-3.8862379677678,0.00896866984977048,2.26700619598787e-05,0.0331674441846408
Solyc04g077840.2.1,F-box/kelch-repeat protein At5g43190 (FK119_ARATH),151.315846378755,58.5404758274762,23.4903017554414,1118.10804164835,177.557099875236,-2.88542461591324,-4.25548131857505,-5.57285054458339,0.0252982851982404,0.0212440602153815,0.00367809399989128
Solyc04g079640.2.1,Cytochrome P450,450.256908736783,382.697438991561,103.7488327532,5217.83752769232,1301.20203042897,-3.53463170430489,-3.7691758707681,-5.65228501207779,0.00840552766027829,0.0375579627409114,0.00326380221134788
Solyc04g079760.2.1,Os07g0656700 protein (Fragment) (Q0D403_ORYSJ),30.140148262435,1.74747689037242,9.78762573143394,533.350387682836,58.3023313023162,-4.14532521263547,-8.25366644453103,-5.76798088591538,0.00254815880706187,2.29603963757278e-05,0.00273529053188627
Solyc04g081610.1.1,Unknown Protein,163.002842643781,385.318654327119,732.114404711258,8.56787771378049,87.4534969534743,4.24981542476797,5.49097033309458,6.41698741115298,0.00228215730684396,0.00153453452068076,0.000449393153110989
Solyc04g081720.1.1,Unknown Protein,139.013745047149,276.101348678843,479.593660840263,8.56787771378049,79.503179048613,4.02014583773259,5.01011623571416,5.80673089026791,0.0036585532359535,0.00331806075453263,0.00128486210728012
Solyc05g005320.1.1,Unknown Protein,120.56059304974,25.3384149104001,50.8956538034565,2.14196942844512,243.809749082413,5.81467671943262,3.56431648266463,4.57053266940644,5.07358440185571e-05,0.0241662137345781,0.0082804844412596
Solyc05g005600.1.1,Metal-dependent phosphohydrolase HD domain-containing protein (D7MJA0_ARALY),69.5068725235745,46.3081375948692,87.109869009762,4.28393885689025,74.2029671120388,4.02014583773259,3.43425594210025,4.34582638223174,0.00365855323595351,0.0282051222825673,0.0111901500984605
Solyc05g006830.2.1,Thioredoxin H (Q4U0W0_NICAL),609.569120981082,40.1919684785657,21.5327766091547,2.14196942844512,129.855192446068,8.15270812250389,4.22989744359407,3.32952456990264,2.42145649935374e-08,0.010302070398372,0.0379316539281461
Solyc05g006990.2.1,Nitrate transporter (Q7XAK5_PRUPE),198.063831438858,36.6970146978209,25.4478269017282,2.14196942844512,90.1036029217614,6.53088375343202,4.09865291031582,3.57053266940643,6.27052887126517e-06,0.0122889411257382,0.0289912758409546
Solyc05g007010.1.1,Glyoxal oxidase (B6TJK4_MAIZE),318.624424488598,237.65685709065,245.669405858992,21.4196942844512,174.906993906949,3.8948470681166,3.47187023390004,3.51970841032875,0.00468950030776266,0.0269830578843678,0.0307146204686752
Solyc05g007950.2.1,LERNALE L.esculentum ribonuclease le (manually curated),53.5141407924866,17.4747689037242,43.0655532183093,4007.62480062083,315.362610226165,-6.22668347207465,-7.84133026081637,-6.54006927333815,1.34362684184052e-05,5.56838406735169e-05,0.000777147987768408
Solyc05g009430.2.1,Endonuclease (A5A339_SOYBN),3.69063039948183,12.232338232607,40.1292654988791,466.949335401037,23.8509537145839,-6.98325494873837,-5.25449391518226,-3.5405393688935,1.2600872297822e-06,0.00554063321802723,0.0481424231428142
Solyc05g009890.1.1,Chloroplast nucleoid DNA binding protein-like (Q9LTW4_ARATH),153.776266645076,66.4041218341521,195.752514628679,4.28393885689025,190.807629716671,5.16575115997949,3.95426300098064,5.51394914104007,0.000278940288323444,0.0148504341117257,0.00206227308618451
Solyc05g013260.1.1,Cc-nbs,25.8344127963728,16.601030458538,28.3841146211584,2.14196942844512,15.9006358097226,3.59228429809616,2.95426300098064,3.72807394639291,0.00831569567568729,0.0482430594880891,0.0241524367463421
Solyc05g014070.1.1,Glutamate-rich WD repeat-containing protein 1 (B4FLB4_MAIZE),65.2011370575123,150.283012572028,273.074757907007,4.28393885689025,68.9027551754646,3.9278873298806,5.13260024223915,5.99421426309453,0.00439510835048984,0.00274083237317388,0.000939116282740219
Solyc05g014090.1.1,Histone-binding protein RBBP7 (B5X3G4_SALSA),1212.37208622978,735.68777084679,1126.55572168805,32.1295414266769,1446.95785868476,5.23778834075237,4.51712131499493,5.13187447378905,0.000232910710746017,0.00690443163774077,0.00371141486916249
Solyc05g015660.1.1,Serine/threonine-protein phosphatase 7 long form homolog (PPP7L_ARATH),4.30573546606214,0.873738445186212,1.95752514628679,34.271510855122,15.9006358097226,-2.99267820262499,-5.29366451246294,-4.12990704873466,0.0213361097470484,0.00523092862925546,0.0251087821670908
Solyc05g047710.2.1,Plant synaptotagmin (C5X3E4_SORBI),38.1365141279789,18.3485073489105,23.4903017554414,2.14196942844512,63.6025432388904,4.15416318570428,3.09865291031582,3.4550554519865,0.00278525447037363,0.0412775327126083,0.0330285885127167
Solyc05g050760.1.1,BAHD family acyltransferase (D8TC42_SELML),2.46042026632122,1.74747689037242,4.89381286571697,205.629065130732,10.6004238731484,-6.38499562540375,-6.8786270131841,-5.39294145456845,8.35787365567356e-06,0.000373721360795481,0.00479555215024902
Solyc05g051250.2.1,Glutamine synthetase (A9PB10_POPTR),410.890184475644,186.980027269849,197.710039774966,2.14196942844512,84.8033909851872,7.58367116779146,6.4478024739382,6.52830443401714,1.93862749747012e-07,0.00027971324699076,0.000367548437703737
Solyc05g051750.2.1,TOMPRORNA  prosystemin (manually curated),140.24395518031,157.272920133518,546.149515814014,14.9937859991159,744.679777088675,3.22550196742454,3.39083366180912,5.18685934103692,0.0158382040449233,0.0296728274647079,0.00341755239013157
Solyc05g052680.1.1,Hydroxycinnamoyl transferase (D2XJ64_9MAGN),72.582397856476,72.5202909504556,83.1948187171885,1210.21272707149,137.805510350929,-4.0594971326233,-4.06073213841856,-3.8626231698995,0.00304171640379277,0.026864781620051,0.0340507079568931
Solyc05g053070.2.1,Unknown Protein,69.5068725235745,0.873738445186212,1.95752514628679,1075.26865307945,66.2526492071775,-3.95139771621818,-10.2652080664137,-9.10145060268543,0.00378507260036795,1.65196420570891e-07,4.36856313566982e-06
Solyc05g053080.2.1,Unknown Protein,76.2730282559578,98.732444306042,146.814385971509,2872.38100354491,294.161762479868,-5.2349303362002,-4.86257907195223,-4.29018188014325,0.000205803096991948,0.00965491387287054,0.0207589275801981
Solyc05g053380.2.1,WRKY transcription factor 48 (manually curated),15.9927317310879,2.62121533555864,7.83010058514715,109.240440850701,13.2505298414355,-2.772018748513,-5.38112735371328,-3.80233239070615,0.0301402727589302,0.00459435277420599,0.0363937622994709
Solyc05g055750.2.1,WRKY transcription factor 34 (manually curated),63.3558218577714,105.722351867532,102.770070180056,4.28393885689025,60.9524372706033,3.88646740250062,4.62519872481166,4.58433846893146,0.0047669064949329,0.00590913197485285,0.0081256600939617
Solyc06g005100.2.1,Phosphatidylinositol transfer protein expressed (Q10N10_ORYSJ),319.854634621759,79.5101985119453,145.835623398366,8.56787771378049,336.563457972462,5.22233468834586,3.21413012773575,4.08926147172751,0.000242143048324932,0.0363136963902423,0.0155635318600704
Solyc06g005470.2.1,Metallothionein-like protein type 2 (MT2Z_SOLLC),20419.6428952664,17.4747689037242,21.5327766091547,507.646754541494,5803.73207054875,5.32998887764078,-4.86047966647384,-4.55921867899562,0.000184309156314025,0.00968272761684659,0.014891321904451
Solyc06g005900.2.1,Unknown Protein; contains Interpro domain(s)  IPR007750  Protein of unknown function DUF674,130.402274115025,62.0354296082211,118.430271350351,6.42590828533537,137.805510350929,4.34292482915945,3.27112010632058,4.20399368781878,0.00187299370766723,0.0340503682969614,0.0134534419779323
Solyc06g005980.2.1,Anthranilate synthase component I-1 (B4F8P4_MAIZE),81.8089738551806,74.267767840828,5.87257543886036,1822.8159836068,413.416531052788,-4.47776601086737,-4.6172888980112,-8.27795986969947,0.00124683413969151,0.0134169641406856,2.74019883361809e-05
Solyc06g007960.2.1,O-methyltransferase (Q9LWB8_9ROSI),3.07552533290153,1546.5170479796,1.95752514628679,72.8269605671342,2.6501059682871,-4.56556787104557,4.40840629125708,-5.217369889985,0.00102439938207757,0.00805214060594596,0.00616838022471211
Solyc06g008080.1.1,Cullin 1B (Q711G7_TOBAC),1.23021013316061,1.74747689037242,1.95752514628679,25.7036331413415,2.6501059682871,-4.38499562540375,-3.8786270131841,-3.71486954945582,0.00152915555082572,0.0331946191102377,0.0400257735845817
Solyc06g009710.2.1,R2R3MYB transcription factor  111 (manually curated),197.448726372278,47.1818760400554,7.83010058514715,1942.76627159973,349.813987813897,-3.29856237808882,-5.363735750828,-7.95486578926319,0.012797611468811,0.00471512930337089,5.38775255304446e-05
Solyc06g010170.2.1,Lysine ketoglutarate reductase trans-splicing related 1 (B6TPP1_MAIZE),377.059405813727,122.32338232607,219.24281638412,10.7098471422256,315.362610226165,5.13778204412082,3.51369040959467,4.35551977843558,0.000298993953169604,0.0256765545772499,0.0110483308810051
Solyc06g033860.1.1,Glutamate dehydrogenase (Q94IA5_BRANA),170.999208509325,186.106288824663,149.750673690939,2.14196942844512,148.405934224078,6.31890794804091,6.4410451077629,6.12748079395799,1.19138690816689e-05,0.000283319478617447,0.000747795162861878
Solyc06g035430.2.1,AT-hook motif nuclear localized protein 3 (Q9SB31_ARATH),156.236686911397,48.9293529304279,106.68512047263,4.28393885689025,188.157523748384,5.18865156208956,3.51369040959466,4.63827727604227,0.000263461289987241,0.0256765545772501,0.00754488450199752
Solyc06g035490.2.1,BHLH transcription factor-like (Q941Z7_ORYSJ),12.3021013316061,17.4747689037242,7.83010058514715,295.591781125427,26.501059682871,-4.5866294865734,-4.08026087435375,-5.23843150551283,0.000976763146748948,0.0262502009152975,0.00598710801046907
Solyc06g036670.1.1,mRNA clone RAFL25-03-G23 (Q67YE9_ARATH),20.2984671971501,22.7171995748415,47.9593660840263,2.14196942844512,42.4016954925936,3.24436099467586,3.40677520567815,4.48480279538055,0.0153425027365219,0.0291267931508145,0.00930115311446488
Solyc06g048570.2.1,Hydrolase alpha/beta fold family protein expressed (Q2QYJ1_ORYSJ),143.319480513211,424.636884360499,84.1735812903319,6580.13008418342,665.176598040062,-5.52080948074947,-3.95381450957832,-6.28860479475372,9.78552380437388e-05,0.0304461432589122,0.00118880850610587
Solyc06g050840.2.1,DNA binding protein (B4FLH1_MAIZE),27.6797279961137,54.1717836015451,46.9806035108829,2.14196942844512,132.505298414355,3.69181997164708,4.66053179792393,4.4550554519865,0.0069160786320344,0.00561254059092203,0.00968019497639296
Solyc06g051120.2.1,Transcription factor (D7LYY3_ARALY),548.058614323052,389.687346553051,534.404364936293,12.8518165706707,654.576174166914,5.41428599611817,4.92227288673621,5.37788759146404,0.000148334227378958,0.00379703550601478,0.00255212827419664
Solyc06g051830.1.1,Potassium transporter 17 (B6T8T1_MAIZE),49.2084053264244,222.803303522484,201.625090067539,2.14196942844512,103.354132763197,4.52189497020477,6.70068892439592,6.55659347844856,0.00126817641156321,0.00017178540658781,0.000349079318895588
Solyc06g053810.2.1,At1g04280-like protein (Fragment) (B0FVI9_ARALY),291.559801559065,364.34893164265,479.593660840263,32.1295414266769,561.822465276865,3.18181952860714,3.5033484653732,3.89984029465939,0.0170393799876669,0.0259946156387098,0.0196685772800533
Solyc06g053930.2.1,Calmodulin (Q39890_SOYBN),28.9099381292743,29.7071071363312,62.6408046811772,1458.68118077113,71.5528611437517,-5.65695526101703,-5.61771265922467,-4.54141803674673,6.78412639744312e-05,0.00320470953660279,0.0152298656026912
Solyc06g054030.2.1,Non-specific lipid-transfer protein (B9GSL1_POPTR),20.9135722637304,6.9899075614897,11.7451508777207,248.468453699634,42.4016954925936,-3.57055127855983,-5.15164550759051,-4.40292554314108,0.00786904180747102,0.00643267384906352,0.0180967400292221
Solyc06g054240.2.1,5&apos-nucleotidase surE (D6Z081_DESAT),378.904721013468,88.2475829638074,56.7682292423168,6.42590828533537,450.518014608807,5.88179091529115,3.7795844695677,3.14311144567175,4.2101519534785e-05,0.0185512355669189,0.0462928613587721
Solyc06g054670.1.1,Stearoyl-acyl carrier protein desaturase (Q8LA10_ARATH),26.4495178629531,1.74747689037242,1.95752514628679,143.511951705823,79.503179048613,-2.43985756043827,-6.35975370292072,-6.19599623919243,0.0488916052910896,0.000948393735094206,0.0013851108145289
Solyc06g059700.2.1,Acyl- (B9H7N5_POPTR),5.53594559922275,5.24243067111727,669.473600030081,59.9751439964635,26.501059682871,-3.43746304529789,-3.51605693379939,3.48059054409363,0.0100208151591383,0.0494532442292159,0.0320980609396767
Solyc06g062430.2.1,Inositol oxygenase (A5FF81_FLAJ1),19.6833621305698,15.7272920133518,9.78762573143394,494.794937970824,79.503179048613,-4.65178216609865,-4.97548855243669,-5.65972799526336,0.000841984327306853,0.00825828527504287,0.00322722004425011
Solyc06g064550.2.1,Aspartokinase-homoserine dehydrogenase (O63067_SOYBN),4457.66641750747,3183.02915581337,9879.62941330942,261.320270270305,3877.10503160403,4.09239771673926,3.60650942971695,5.24056598500088,0.00316122365477005,0.0229651399659024,0.00315087945792371
Solyc06g065870.2.1,Unknown Protein,25.2193077297925,0.873738445186212,5.87257543886036,254.89436198497,34.4513775877323,-3.33729888337246,-8.18848227577089,-5.43976231132145,0.0119631850743695,2.64868333221374e-05,0.00447883000319744
Solyc06g065970.1.1,Cortical cell-delineating protein (B6UGA2_MAIZE),417.656340208027,253.384149104001,121.366559069781,12.8518165706707,662.526492071775,5.02227213884098,4.30128207683084,3.23932676093107,0.000396878058970132,0.00934381544337242,0.0418091499190635
Solyc06g066240.2.1,Cytochrome P450,19044.2679663928,44403.3877843633,17234.0513879089,1253.0521156404,41044.8412368306,3.92583850980289,5.147151428007,3.78174356668613,0.00441287156267265,0.00267865793008965,0.0226672649619298
Solyc06g066390.1.1,AP2-like ethylene-responsive transcription factor At1g16060 (AP2L1_ARATH),14.147416531347,18.3485073489105,23.4903017554414,2.14196942844512,5.3002119365742,2.72352883137442,3.09865291031582,3.4550554519865,0.0350389998462533,0.0412775327126083,0.0330285885127167
Solyc06g066680.2.1,Mitochondrial carrier protein (D2VIZ2_NAEGR),20.9135722637304,43.6869222593106,130.175422228071,2.14196942844512,5.3002119365742,3.28742971656775,4.35019167731179,5.92537538676653,0.0142601777908804,0.00873314625924236,0.00105467604908438
Solyc06g071080.2.1,Proton-dependent oligopeptide transport family protein (D7KH80_ARALY),12.3021013316061,5.24243067111727,8.80886315829054,132.802104563598,18.5507417780097,-3.43230134018211,-4.66289832212867,-3.91417835767923,0.0101137323855158,0.0126342284089497,0.0321468565428143
Solyc06g071390.2.1,Deleted in split hand/splt foot protein 1 (Fragment) (Q70ET7_SOLLC),978.017055862685,5.24243067111727,3.91505029257357,167.07361541872,1004.39016198081,2.54937570662687,-4.99410423060404,-5.41530926759691,0.0450883742949303,0.00804591931247911,0.00464183409615933
Solyc06g072650.1.1,Small auxin up-regulated RNA61 (manually curated),397.357873010877,315.419578712223,195.752514628679,4.28393885689025,76.8530730803259,6.53535723001133,6.20219051442423,5.51394914104007,6.18487123098249e-06,0.000442370945742127,0.00206227308618451
Solyc06g073830.1.1,Calmodulin-like protein (Q0VJ70_DATME),23.9890975966319,13.9798151229794,86.1311064366186,987.447906513202,92.7537088900485,-5.36325384624969,-6.14228745289228,-3.5190983705267,0.000148046309458193,0.00137398739333058,0.049225805073314
Solyc06g073850.1.1,Unknown Protein,206.060197304402,5.24243067111727,18.5964888897245,1420.12573105912,307.412292321304,-2.78488089945006,-8.08156707185438,-6.25484459540366,0.0295551079543709,3.34046392151396e-05,0.001257211537706
Solyc06g074260.2.1,Genomic DNA chromosome 5 P1 clone MWD9 (Q9FMQ8_ARATH),639.094164176937,15.7272920133518,11.7451508777207,3797.7117966332,12633.0551508246,-2.57103000667707,-7.91571633191932,-8.33692136891219,0.040599043145607,4.7608243845894e-05,2.41563019792481e-05
Solyc06g074320.2.1,BZIP transcription factor (Q93XM6_ARATH),21.5286773303107,33.2020609170761,202.603852640682,2.14196942844512,13.2505298414355,3.32924989226237,3.95426300098065,6.56357990876466,0.013272818942586,0.0148504341117255,0.000344652818145153
Solyc06g074410.2.1,Fatty acyl coA reductase (Q8L4M0_WHEAT),356.760938616577,56.7929989371038,6.85133801200376,8700.67981834409,2443.39770276071,-4.60809855896382,-7.25927122373064,-10.3105266509732,0.000930305932796164,0.000180946331421395,2.19293458738815e-07
Solyc06g074910.2.1,ob27713-blind-like2 (manually curated),8.61147093212427,12.232338232607,12.7239134508641,207.771034559177,34.4513775877323,-4.59259104481212,-4.08622243259246,-4.0293801727807,0.000963653730955304,0.0260649455956791,0.028208913693478
Solyc06g075450.1.1,Peptide transporter 1 (Q7XAC3_VICFA),0.615105066580305,1.74747689037242,15.6602011702943,214.196942844512,10.6004238731484,-8.44388931445732,-6.93752070223767,-3.77376323850938,6.4541122782446e-09,0.000334831737641821,0.0375492472612187
Solyc06g075780.1.1,Cys2/His2 zinc-finger transcription factor (Q4U318_SILLA),45.5177749269426,17.4747689037242,63.6195672543206,813.948382809147,79.503179048613,-4.16043536738459,-5.54159202590653,-3.67739484403715,0.0024691745516396,0.00360379035044524,0.0416695859583329
Solyc06g076920.2.1,Undecaprenyl pyrophosphate synthase (D8G636_9CYAN),277.412385027718,31.4545840267036,175.198500592667,3776.29210234875,935.487406805346,-3.7668662607474,-6.90755627034081,-4.42990803079059,0.00543649048321007,0.00035412211816058,0.0175046262833013
Solyc06g082240.2.1,Laccase-13 (D7LZX9_ARALY),733.205239363724,76.8889831763867,465.890984816255,7957.41642667363,1796.77184649865,-3.44001109964639,-6.6933793892516,-4.09423578085268,0.0099752222609287,0.00052509222596775,0.0261744599276775
Solyc06g083170.2.1,Transcription factor (D6MKM4_9ASPA),277.412385027718,380.949962101188,275.032283053294,12.8518165706707,325.963034099313,4.43198799785163,4.88955731159283,4.41955677076512,0.00154520061105031,0.0039906921147146,0.0101501273602942
Solyc07g005110.2.1,S-receptor kinase-like protein 1 (Q5NJB1_SENSQ),71.3521877233154,209.697226844691,93.9612070217658,4.28393885689025,121.904874541207,4.05794787044497,5.61322608314558,4.4550554519865,0.00339021713537806,0.0012500901724329,0.009680194976393
Solyc07g006110.2.1,Receptor like kinase,101.49233598575,48.9293529304279,147.793148544652,4.28393885689025,219.958795367829,4.56628908956321,3.51369040959466,5.10849769059041,0.00114886289191855,0.0256765545772501,0.00384307344261598
Solyc07g006380.2.1,Defensin-like protein (Q948T3_PYRPY),4.92084053264244,12.232338232607,7160.62698511707,160.647707133384,10563.3223895924,-5.02885181517848,-3.71512828090121,5.47811362051818,0.000344208638790376,0.0398793729462327,0.00218224719515471
Solyc07g008130.2.1,Blue copper protein (Fragment) (O82576_MAIZE),33.2156735953365,27.9596302459588,33.2779274868754,899.627159946952,74.2029671120388,-4.75939114018525,-5.00791003012906,-4.75668972515044,0.00065629242685375,0.00789153897584585,0.0115492992271972
Solyc07g017980.1.1,Unknown Protein,354.300518350256,1.74747689037242,45.0230783645961,4076.16782233107,461.118438481955,-3.52416796951431,-11.187724358737,-6.50040493895167,0.00856773334455016,1.22008402720047e-08,0.000831857423424773
Solyc07g023990.1.1,Ankyrin repeat domain-containing protein 27 (ANR27_MOUSE),405.354238876421,284.838733130705,360.184626916769,21.4196942844512,675.77702191321,4.24217343543809,3.73313554688077,4.07172681243499,0.0023190958455646,0.0196583709617343,0.0159098310081562
Solyc07g032080.2.1,V-type proton ATPase subunit a (VPH1_NEUCR),322.31505488808,1331.57739046379,1470.10138486138,21.4196942844512,495.569816069688,3.91146178196749,5.95805458014302,6.10083395389225,0.00453933188513752,0.000687506253872072,0.000782905807580309
Solyc07g041940.2.1,ATP binding / serine-threonine kinase (C5DB71_VITVI),172.229418642485,80.3839369571315,125.281609362354,1649.31645990275,506.170239942836,-3.2594647433199,-4.3588171919882,-3.71862168431693,0.0136904052665546,0.0186891762999678,0.0398641309154457
Solyc07g043680.2.1,Enoyl-CoA-hydratase (Q9SE41_AVIMR),1017.9988851904,405.414638566402,1.95752514628679,34.271510855122,1945.17778072273,4.89258237701197,3.56431648266463,-4.12990704873466,0.00054178326778825,0.0241662137345782,0.0251087821670908
Solyc07g048100.1.1,BRCA1 C Terminus domain containing protein expressed (Q6ATS1_ORYSJ),153.776266645076,276.975087124029,441.421920487671,17.135755427561,15.9006358097226,3.16575115997949,4.01467451767646,4.68707657452072,0.0175004070013328,0.013727646633536,0.00705127540064435
Solyc07g052480.2.1,isocitrate lyase LEU18678 (manually curated),5316.35309045358,2045.42170018092,2951.94792060048,197.061187416951,5239.2594993036,4.75372136514142,3.37568275059206,3.904951708477,0.000750120563281447,0.0301996273339836,0.0195467808831825
Solyc07g053640.1.1,Arabinogalactan-protein (Q41256_NICAL),6332.50666044424,77.7627216215729,46.0018409377395,1026.00335622521,3744.59973318967,2.62574123910084,-3.72181292723272,-4.4792000427932,0.0404277303737509,0.0395860873392649,0.0164655972627204
Solyc07g054230.2.1,Unknown Protein,103.952756252072,1.74747689037242,14.6814385971509,586.899623393964,74.2029671120388,-2.49718577136093,-8.39169659542347,-5.32104853608667,0.045114441523524,1.69067605818405e-05,0.00532081557166222
Solyc07g056430.2.1,Glutathione S-transferase-like protein (Q8GVD1_SOLLC),3473.49831097898,20.0959842392829,1.95752514628679,484.085090828598,8053.6720376245,2.8430568288835,-4.59028151882112,-7.95008601114985,0.0292677036449727,0.0138999207029285,5.44089472864033e-05
Solyc07g056510.2.1,Glutathione S-transferase (D3Y4H6_9ROSI),6.76615573238336,0.873738445186212,15.6602011702943,295.591781125427,31.8012716194452,-5.44912596282347,-8.40218896924111,-4.23843150551283,0.000118294629556665,1.65147431047061e-05,0.0220878042194254
Solyc07g056600.1.1,Tobacco rattle virus-induced protein variant 2 (Q5PXT0_ARATH),23.9890975966319,3.49495378074485,1.95752514628679,188.493309703171,7.9503179048613,-2.97406252445765,-5.75309613110024,-6.58933866737196,0.0219835627567154,0.00259200145920596,0.000713807724180692
Solyc07g056610.1.1,Carboxyl-terminal proteinase (B6SL47_MAIZE),19.0682570639895,22.7171995748415,33.2779274868754,2.14196942844512,21.2008477462968,3.15416318570428,3.40677520567815,3.95755579251568,0.0178394569198454,0.0291267931508145,0.0183301034471071
Solyc07g062710.2.1,BZIP transcription factor family protein (D7LW03_ARALY),103.337651185491,276.975087124029,192.816226909249,8.56787771378049,92.7537088900485,3.59228429809616,5.01467451767646,4.49214477072172,0.00831569567568735,0.00329475820806244,0.00920962381664829
Solyc07g066360.1.1,Unknown Protein,2631.41947483055,1.74747689037242,18.5964888897245,15709.2037882165,4717.18862355104,-2.57769690822921,-13.1340490631746,-9.72236408600274,0.0402101064123964,2.45140079029019e-11,9.82293327194882e-07
Solyc08g005120.2.1,Cinnamoyl-CoA reductase-like protein (Q9M0B3_ARATH),38.1365141279789,1.74747689037242,2.93628771943018,1325.87907620753,217.308689399542,-5.11963241350999,-9.56746011167721,-8.81874014722777,0.000275036008452217,1.0270077764625e-06,8.35738524476322e-06
Solyc08g005350.2.1,F-box family protein (B9GFH4_POPTR),84.2693941215018,33.2020609170761,57.7469918154602,861.07171023494,151.056040192365,-3.353052732901,-4.69678869019828,-3.89831569055175,0.0116375725913914,0.012078501526409,0.0327230483037921
Solyc08g005920.2.1,Unknown Protein,78.7334485222791,19.2222457940967,9.78762573143394,445.529641116586,129.855192446068,-2.50047284282369,-4.53467261196674,-5.50841867198839,0.044905191872365,0.0149417193530772,0.00404815115804357
Solyc08g006330.2.1,UDP-xylose phenolic glycosyltransferase (manually curated),1141.01989850647,11.3585997874208,10.7663883045773,164.931645990275,1221.69885138035,2.79038380613067,-3.86001133501675,-3.93726197079227,0.0317055568036644,0.0339058025294257,0.0313233576425052
Solyc08g006360.1.1,UDP-glucose glucosyltransferase (B6EWX8_LYCBA),1189.61319876631,3.49495378074485,2.93628771943018,164.931645990275,956.688254551643,2.85055241409934,-5.56045105315785,-5.81173108870841,0.0289337856633989,0.00350096594133665,0.00255647842952926
Solyc08g006770.2.1,Anthocyanidin synthase (Fragment) (P93120_DIACA),84.2693941215018,33.2020609170761,54.81070409603,3075.8680992472,227.909113272691,-5.18984107554512,-6.53357703284241,-5.81039216050011,0.000230671685902446,0.000699350989907328,0.00256179016503463
Solyc08g006990.1.1,Aluminum-activated malate transporter (Fragment) (C6EP55_SECCE),218.977403702589,211.444703735063,306.352685393882,23.5616637128964,92.7537088900485,3.2162686876465,3.16576710617435,3.70068017956066,0.0160858639726186,0.0383296859884159,0.0249414725185966
Solyc08g007280.2.1,Unknown Protein,66.431347190673,15.7272920133518,6.85133801200376,462.665396544147,249.109961018987,-2.8000331246826,-4.8786270131841,-6.07743962884052,0.0288778854806312,0.00944460153310982,0.00167953492466034
Solyc08g007670.1.1,Subtilisin-like protease (Q9LWA3_SOLLC),14.7625215979273,45.434399149683,31.3204023405886,2.14196942844512,21.2008477462968,2.78492937603856,4.40677520567815,3.87009295126534,0.0319673225050622,0.00807056659054003,0.0203902643863444
